change_id,comparison_month,before_snapshot_date,after_snapshot_date,change_type,semantic_type,source_name,record_identity,source_record_id,changed_fields,old_value,new_value,source_url,interpretation_note
chg-7a0e274396d0c138,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|WUR-22-0032,WUR-22-0032,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWUR-22-0032.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-9896daa3cbc07f29,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|WUR-24-0009,WUR-24-0009,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWUR-24-0009.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-4dc03afbba6c4966,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|WUR-25-0031,WUR-25-0031,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWUR-25-0031.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-736ec63bc81b2676,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|1002588.2|GLOBALID|{CCDF3EB0-CBB3-4AE0-943C-44FB1247C529},1002588.2,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,"This is a source-reported amount, not an independently audited expenditure."
chg-e4a90543f13de685,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20038,TRANS20038,actual_cost,"{""actual_cost"": ""1645831""}","{""actual_cost"": ""1645831.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000254-TRANS20038.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-688e0a30a64c79ef,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20039,TRANS20039,actual_cost,"{""actual_cost"": ""2544487""}","{""actual_cost"": ""2544487.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001962.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-4f13f71cf9d98b9c,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20119.1,TRANS20119.1,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://www.tampa.gov/project/trans201191,"This is a source-reported amount, not an independently audited expenditure."
chg-e1e3e1e197221e44,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20141,TRANS20141,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://www.tampa.gov/project/trans20141,"This is a source-reported amount, not an independently audited expenditure."
chg-824600901b19f142,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|1001426,1001426,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001426.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-d8d454d4e4ca2251,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10027,TRANS10027,actual_cost,"{""actual_cost"": ""300000""}","{""actual_cost"": ""300000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002148.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-dcf0b320f41f9a44,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10032,TRANS10032,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fTRANS10032.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-89d855c3ed4b603a,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10039,TRANS10039,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0,"This is a source-reported amount, not an independently audited expenditure."
chg-595b5cc0db0a8a84,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10040,TRANS10040,actual_cost,"{""actual_cost"": ""1500000""}","{""actual_cost"": ""1500000.0""}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0,"This is a source-reported amount, not an independently audited expenditure."
chg-a33e67a5ea543abc,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10041,TRANS10041,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0,"This is a source-reported amount, not an independently audited expenditure."
chg-897bbf64cc395980,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10042,TRANS10042,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0,"This is a source-reported amount, not an independently audited expenditure."
chg-2cbaf58edb5ad92b,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|WTR-19-0002.1,WTR-19-0002.1,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR20003,"This is a source-reported amount, not an independently audited expenditure."
chg-48ba5b3ba0b8fc64,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|WTR-19-0006,WTR-19-0006,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR20005,"This is a source-reported amount, not an independently audited expenditure."
chg-be1777a9f95ee137,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|WTR20001,WTR20001,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR20001,"This is a source-reported amount, not an independently audited expenditure."
chg-a38fdabeffb3e473,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|WTR20004,WTR20004,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR20004,"This is a source-reported amount, not an independently audited expenditure."
chg-b351f75cba446e47,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|WTR20006,WTR20006,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR20006,"This is a source-reported amount, not an independently audited expenditure."
chg-b7941e74f52bc821,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|P&R20002,P&R20002,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002316.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-5c6b11ba130c2938,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|P&R22009,P&R22009,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002351.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-c8d10e66b7348bc5,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|P&R22010,P&R22010,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002352.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-5fa483c818a33ae9,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|P&R22013,P&R22013,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002293.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-7f01a4c1588c553d,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|P&R22018,P&R22018,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001618.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-562bb0ffe3caf78a,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|P&R22021,P&R22021,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001936.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-f2de0f472aacc618,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|P&R22022,P&R22022,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001937.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-2f29727eee6df2c5,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|PR-19003,PR-19003,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001785.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-9505ca1bb7650dff,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|PR-21017,PR-21017,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001426.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-b6ee19b0549f313b,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|PR-22017,PR-22017,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001365.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-b507688054f58755,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW40003,SW40003,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001151.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-93e2b10cc3b5cebc,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50004,SW50004,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001585.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-c0dfea7378653e19,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50006,SW50006,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001171.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-a471670ea8b2918b,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50007,SW50007,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001527.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-7be74c4db0423a5a,2026-09,2026-08-23,2026-09-01,reported_actual_cost_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50019,SW50019,actual_cost,"{""actual_cost"": ""0""}","{""actual_cost"": ""0.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW50019.pdf,"This is a source-reported amount, not an independently audited expenditure."
chg-7ea43fcb8659ccdc,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{1835E86F-0335-44E3-8803-54E051EC52E9},,status,"{""status"": ""60% Design Completion""}","{""status"": ""Construction in Progress""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f,Values are source-reported states observed at two retrieval times.
chg-46591cf9d0a06da6,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{FB1A0DFA-FF8B-422F-99DE-D472FBC93615},,status,"{""status"": ""90% Design Completion""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f,Values are source-reported states observed at two retrieval times.
chg-8997595fc94e6f39,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000750,1000750,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000750.pdf,Values are source-reported states observed at two retrieval times.
chg-89f937949220a7c4,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000751|GLOBALID|{ED43CAC8-7F70-4340-8F07-E73C4B78A5A1},1000751,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf,Values are source-reported states observed at two retrieval times.
chg-dd657af29776db71,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000751|GLOBALID|{FD3357E3-EC61-49A5-A988-FA2CED1BA3A0},1000751,status,"{""status"": ""Final Contract Review & Approval""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf,Values are source-reported states observed at two retrieval times.
chg-a43a3a9ca5152c02,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.16,1001810.16,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.16.pdf,Values are source-reported states observed at two retrieval times.
chg-a7d1ffe976977488,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.21,1001810.21,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.21.pdf,Values are source-reported states observed at two retrieval times.
chg-6df8284c00bb35d0,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.24,1001810.24,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.24.pdf,Values are source-reported states observed at two retrieval times.
chg-d8564835c6b99ae4,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001848,1001848,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001848.pdf,Values are source-reported states observed at two retrieval times.
chg-8c1ab0e14ddfe328,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001955|GLOBALID|{91C573CD-122D-4C39-96CC-68510F82764E},1001955,status,"{""status"": ""Project Startup""}","{""status"": ""60% Design Completion""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf,Values are source-reported states observed at two retrieval times.
chg-5ee58d6788e8585c,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001955|GLOBALID|{9CD197F2-7D2B-4EFF-99E8-07372461319A},1001955,status,"{""status"": ""90% Design Completion""}","{""status"": ""Permitting/Submittals Approval""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf,Values are source-reported states observed at two retrieval times.
chg-414c5fcf0415e362,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001955|GLOBALID|{C5024D73-FC6E-42C9-AA6D-1A0D5114AF99},1001955,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf,Values are source-reported states observed at two retrieval times.
chg-c5ede1332de5c64c,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1002016.2,1002016.2,status,"{""status"": ""90% Design Completion""}","{""status"": ""Construction in Progress""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002016.2.pdf,Values are source-reported states observed at two retrieval times.
chg-9a46844ae4cfae48,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1002178,1002178,status,"{""status"": ""Contract Negotiations""}","{""status"": ""90% Design Completion""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002178.pdf,Values are source-reported states observed at two retrieval times.
chg-7b879262655a9149,2026-09,2026-08-23,2026-09-01,status_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1002179,1002179,status,"{""status"": ""Planning""}","{""status"": ""60% Design Completion""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002179.pdf,Values are source-reported states observed at two retrieval times.
